id,title,categories,commune,listing_url,pdf_url,pdf_file,txt_file,page_count,char_count,word_count
40,Conseil consultatif des seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=44,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/655-pe-523-conseil-consultatif-des-seniors-saint-chamond-1.pdf,Conseil_consultatif_des_seniors.pdf,Conseil_consultatif_des_seniors.txt,2,4471,691
41,Carte avantage seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=44,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/656-pe-524-carte-avantage-seniors-morteau.pdf,Carte_avantage_seniors.pdf,Carte_avantage_seniors.txt,2,4326,686
42,Reims urban nature,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=44,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/960-concours-2023-reims-urban-nature.pdf,Reims_urban_nature.pdf,Reims_urban_nature.txt,2,5598,857
43,Un outil de prévention itinérant,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=44,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/657-pe-525-soliha.pdf,Un_outil_de_prevention_itinerant.pdf,Un_outil_de_prevention_itinerant.txt,2,5470,839
44,Challenge lys haut layon,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=44,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/961-concours-2023-challenge-lys-haut-layon.pdf,Challenge_lys_haut_layon.pdf,Challenge_lys_haut_layon.txt,2,5764,920
45,Des logements de jeunes en résidences autonomie,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=44,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/658-pe-525-logements-jeunes-residences-autonomie-pj2s.pdf,Des_logements_de_jeunes_en_residences_autonomie.pdf,Des_logements_de_jeunes_en_residences_autonomie.txt,2,3720,567
46,Bal de la Saint Nic’,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=44,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/660-pe-528-bal-de-la-saint-nic-nancy.pdf,Bal_de_la_Saint_Nic.pdf,Bal_de_la_Saint_Nic.txt,2,5062,818
47,Couleurs seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=44,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/661-couleurs-seniors-saint-priest-1.pdf,Couleurs_seniors.pdf,Couleurs_seniors.txt,2,4765,760
48,Projet de prix de littéraire intergénérationnel jeunes/séniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=44,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/962-concours-2023-projet-de-prix-de-litteraire-intergenerationnel-jeunesseniors.pdf,Projet_de_prix_de_litteraire_intergenerationnel_jeunesseniors.pdf,Projet_de_prix_de_litteraire_intergenerationnel_jeunesseniors.txt,2,4017,647
49,Référentiel adaptations logement neuf et réhabilitation,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=45,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/663-pe-531-demarche-habitat-favorable-au-vieillissement-rennes-metropole.pdf,Referentiel_adaptations_logement_neuf_et_rehabilitation.pdf,Referentiel_adaptations_logement_neuf_et_rehabilitation.txt,2,4784,721
50,Carte senior,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=45,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/664-pe-532-carte-senior-saint-priest.pdf,Carte_senior.pdf,Carte_senior.txt,2,3903,624
51,Sport avec l'ufolep et gym à domicile,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=45,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/963-concours-2023-sport-avec-l-ufolep-et-gym-a-domicile.pdf,Sport_avec_lufolep_et_gym_a_domicile.pdf,Sport_avec_lufolep_et_gym_a_domicile.txt,2,3757,604
52,Création d'un jardin partage a Limonest,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=45,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/964-pe-creation-d-un-jardin-partage-a-limonest.pdf,Creation_dun_jardin_partage_a_Limonest.pdf,Creation_dun_jardin_partage_a_Limonest.txt,2,5358,845
53,Pass'sport santé séniors les voies d'un vieillissement réussi,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=45,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/965-concours-2023-pass-sport-sante-seniors-les-voies-d-un-vieillissement-reussi.pdf,Passsport_sante_seniors_les_voies_dun_vieillissement_reussi.pdf,Passsport_sante_seniors_les_voies_dun_vieillissement_reussi.txt,2,4736,759
54,"Projet ""estime de soi""",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=45,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/966-concours-2023-projet-estime-de-soi.pdf,Projet_estime_de_soi.pdf,Projet_estime_de_soi.txt,2,3979,635
55,Challenge santé seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=45,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/967-concours-2023-challenge-sante-seniors-a-valentigney.pdf,Challenge_sante_seniors.pdf,Challenge_sante_seniors.txt,2,5341,832
56,"Le pass loisirs seniors : des activités culturelles, de loisirs et physiques, pour tous les goûts et tous les âges!",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=45,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/VERSION-COORIGEE-PLS-AOUT-2025-1.pdf,Le_pass_loisirs_seniors_des_activites_culturelles_de_loisirs_et_physiques_pour_tous_les_gouts_et_tous_les_ages.pdf,Le_pass_loisirs_seniors_des_activites_culturelles_de_loisirs_et_physiques_pour_tous_les_gouts_et_tous_les_ages.txt,4,4943,739
57,Darnétal: à chacun son sport !,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=45,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/969-concours-2023-darnetal-a-chacun-son-sport.pdf,Darnetal_a_chacun_son_sport.pdf,Darnetal_a_chacun_son_sport.txt,2,4255,880
58,Organisation d’un forum « bien bouger pour bien vieillir »,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=45,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/970-concours-2023-organisation-d-un-forum-bien-bouger-pour-bien-vieillir.pdf,Organisation_dun_forum_bien_bouger_pour_bien_vieillir.pdf,Organisation_dun_forum_bien_bouger_pour_bien_vieillir.txt,2,3815,596
59,"Soir de fête, oh le bel âge !",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=45,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/971-concours-2023-soir-de-fete-oh-le-bel-age.pdf,Soir_de_fete_oh_le_bel_age.pdf,Soir_de_fete_oh_le_bel_age.txt,2,5359,901
60,Yarn Bombing - tricot collaboratif,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=45,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/972-concours-2023-yarn-bombing-tricot-collaboratif.pdf,Yarn_Bombing_-_tricot_collaboratif.pdf,Yarn_Bombing_-_tricot_collaboratif.txt,2,3031,503
61,Danse et bien-être en accueil de jour,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=46,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/973-concours-2023-danse-et-bien-etre-en-accueil-de-jour.pdf,Danse_et_bien-etre_en_accueil_de_jour.pdf,Danse_et_bien-etre_en_accueil_de_jour.txt,2,5393,836
62,Atelier bien-être à Longueau,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=46,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/974-concours-2023-atelier-bien-etre.pdf,Atelier_bien-etre_a_Longueau.pdf,Atelier_bien-etre_a_Longueau.txt,2,2580,405
63,Enform@lyon une application au service du sport et de la santé,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=46,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/975-pe-enform-lyon-une-application-au-service-du-sport-et-de-la-sante.pdf,Enformlyon_une_application_au_service_du_sport_et_de_la_sante.pdf,Enformlyon_une_application_au_service_du_sport_et_de_la_sante.txt,2,5731,881
64,Vienne en forme,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=46,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/976-concours-2023-vienne-en-forme.pdf,Vienne_en_forme.pdf,Vienne_en_forme.txt,2,4282,693
65,Tisica - tissage d'interactions sociales innovantes par la création artistique,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=46,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/977-concours-2023-tisica-tissage-dʼinteractions-sociales-innovantes-par-la-creation-artistique.pdf,Tisica_-_tissage_dinteractions_sociales_innovantes_par_la_creation_artistique.pdf,Tisica_-_tissage_dinteractions_sociales_innovantes_par_la_creation_artistique.txt,2,7915,1195
66,Aprem intergénérationnels,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=46,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/978-pe-aprem-intergenerationnels.pdf,Aprem_intergenerationnels.pdf,Aprem_intergenerationnels.txt,1,2442,393
67,Sport loisir détente - sport adapté,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=46,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/979-concours-2023-sport-loisir-detente-sport-adapte.pdf,Sport_loisir_detente_-_sport_adapte.pdf,Sport_loisir_detente_-_sport_adapte.txt,1,1964,315
68,"Le ""pari foot"" - tournoi de babyfoot intergénérationnel du pari solidaire Lyon",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=46,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/980-concours-2023-le-pari-foot-tournoi-de-babyfoot-intergenerationnel-du-pari-solidaire-lyon.pdf,Le_pari_foot_-_tournoi_de_babyfoot_intergenerationnel_du_pari_solidaire_Lyon.pdf,Le_pari_foot_-_tournoi_de_babyfoot_intergenerationnel_du_pari_solidaire_Lyon.txt,2,5134,814
69,Prévention des chutes et ateliers mémoires,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=46,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/981-concours-2023-prevention-des-chutes-et-ateliers-memoires.pdf,Prevention_des_chutes_et_ateliers_memoires.pdf,Prevention_des_chutes_et_ateliers_memoires.txt,1,2926,495
70,Activité qi gong,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=46,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/982-concours-2023-activite-qi-gong.pdf,Activite_qi_gong.pdf,Activite_qi_gong.txt,1,2002,321
71,Programme été,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=46,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/667-pe-535-programme-ete-saint-priest.pdf,Programme_ete.pdf,Programme_ete.txt,2,5005,754
72,Le village des mobilités,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=46,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/668-pe-536-village-des-mobilites-nancy.pdf,Le_village_des_mobilites.pdf,Le_village_des_mobilites.txt,2,5686,905
73,La quinzaine de l'école maternelle,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=47,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/983-pe-la-quinzaine-de-l-ecole-maternelle.pdf,La_quinzaine_de_lecole_maternelle.pdf,La_quinzaine_de_lecole_maternelle.txt,2,3014,463
74,Commission loisirs,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=47,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/670-commission-loisirs-saint-priest-1.pdf,Commission_loisirs.pdf,Commission_loisirs.txt,2,4193,649
