id,title,categories,commune,listing_url,pdf_url,pdf_file,txt_file,page_count,char_count,word_count
12,Un parcours répit pour faciliter la vie des aidants,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=61,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1063-concours-2024-un-parcours-repit-pour-faciliter-la-vie-des-aidants.pdf,Un_parcours_repit_pour_faciliter_la_vie_des_aidants.pdf,Un_parcours_repit_pour_faciliter_la_vie_des_aidants.txt,2,5355,860
13,Carte séniors Tisséo,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=62,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/131-131-carte-seniors-tisseo-voyager-gratuitement-a-toulouse.pdf,Carte_seniors_Tisseo.pdf,Carte_seniors_Tisseo.txt,1,2825,453
14,Un EHPAD ouvert sur l’extérieur,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=62,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/742-pe-ergotherapeutes-a-domicile-aupres-des-personnes-de-60-ans-et-plus-1.pdf,Un_EHPAD_ouvert_sur_lexterieur.pdf,Un_EHPAD_ouvert_sur_lexterieur.txt,2,4519,675
15,L'attractivité médicale au service des médecins et des habitants,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=62,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1062-concours-2024-l-attractivite-medicale-au-service-des-medecins-et-des-habitants.pdf,Lattractivite_medicale_au_service_des_medecins_et_des_habitants.pdf,Lattractivite_medicale_au_service_des_medecins_et_des_habitants.txt,2,6513,1005
16,Intervention d'ergothérapeutes à domicile auprès des personnes de 60 ans et plus,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=62,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/742-pe-ergotherapeutes-a-domicile-aupres-des-personnes-de-60-ans-et-plus.pdf,Intervention_dergotherapeutes_a_domicile_aupres_des_personnes_de_60_ans_et_plus.pdf,Intervention_dergotherapeutes_a_domicile_aupres_des_personnes_de_60_ans_et_plus.txt,2,4519,675
17,Tiss'Âge : Un réseau pour rompre l'isolement,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=62,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/121-121-tiss-age-un-reseau.pdf,TissAge_Un_reseau_pour_rompre_lisolement.pdf,TissAge_Un_reseau_pour_rompre_lisolement.txt,2,5478,877
18,Espace intergénérationnel Albert Schweitzer,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=62,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/743-pe-espace-intergenerationnel-albert-schweitzer-caudry.pdf,Espace_intergenerationnel_Albert_Schweitzer.pdf,Espace_intergenerationnel_Albert_Schweitzer.txt,1,2175,335
19,La Note Bleue : une résidence pour vivre chez soi plus longtemps,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=62,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/115-pe-23-la-note-bleue-limonest.pdf,La_Note_Bleue_une_residence_pour_vivre_chez_soi_plus_longtemps.pdf,La_Note_Bleue_une_residence_pour_vivre_chez_soi_plus_longtemps.txt,2,3123,505
20,Opération sérénité au volant,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=62,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/744-pe-operation-serenite-au-volant-barentin.pdf,Operation_serenite_au_volant.pdf,Operation_serenite_au_volant.txt,2,3270,509
21,Ecran numérique interactif dans le pôle d'activités et de soins adaptés de l'ehpad,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=62,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1058-concours-2024-ecran-numerique-interactif-dans-le-pole-d-activites-et-de-soins-adaptes-de-l-ehpad.pdf,Ecran_numerique_interactif_dans_le_pole_dactivites_et_de_soins_adaptes_de_lehpad.pdf,Ecran_numerique_interactif_dans_le_pole_dactivites_et_de_soins_adaptes_de_lehpad.txt,2,3635,552
22,Un guide pratique pour bien vivre ensemble,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=62,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/117-117-un-guide-pratique-pour-bien-vivre-ensemble.pdf,Un_guide_pratique_pour_bien_vivre_ensemble.pdf,Un_guide_pratique_pour_bien_vivre_ensemble.txt,1,3173,525
23,Atelier théâtral intergénérationnel,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=62,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/747-fiche-pe-atelier-theatral-intergenerationnel.pdf,Atelier_theatral_intergenerationnel.pdf,Atelier_theatral_intergenerationnel.txt,2,3929,642
24,"Atelier de prévention santé intitulé ""check-up santé séniors""",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=62,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1072-concours-2024-atelier-de-prevention-sante-intitule-check-up-sante-seniors.pdf,Atelier_de_prevention_sante_intitule_check-up_sante_seniors.pdf,Atelier_de_prevention_sante_intitule_check-up_sante_seniors.txt,2,5735,911
25,Les rendez-vous de l’été,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=63,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/749-les-rendez-vous-de-l-ete-1.pdf,Les_rendez-vous_de_lete.pdf,Les_rendez-vous_de_lete.txt,2,4112,636
26,Une carte de l'âge d'or pour informer et encourager la participation des retraités,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=63,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/118-pe-une-carte-de-l-age-d-or-pour-informer-et-encourager-la-participation-des-retraites-mise-en-forme-2023.pdf,Une_carte_de_lage_dor_pour_informer_et_encourager_la_participation_des_retraites.pdf,Une_carte_de_lage_dor_pour_informer_et_encourager_la_participation_des_retraites.txt,2,2701,430
27,Douce parenthèse,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=63,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1065-concours-2024-douce-parenthese.pdf,Douce_parenthese.pdf,Douce_parenthese.txt,2,4787,726
28,Olympiades intergénérationnelles,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=63,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1078-pe-olympiades-intergenerationnelles.pdf,Olympiades_intergenerationnelles.pdf,Olympiades_intergenerationnelles.txt,2,2244,356
29,PENSA (Préservons Ensemble Notre Santé) : Encourager un vieillissement actif et en bonne santé,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=63,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/114-pe-pensa-preservons-ensemble-notre-sante-encourager-un-vieillissement-actif-et-en-bonne-sante-mise-a-jour-2023.pdf,PENSA_Preservons_Ensemble_Notre_Sante_Encourager_un_vieillissement_actif_et_en_bonne_sante.pdf,PENSA_Preservons_Ensemble_Notre_Sante_Encourager_un_vieillissement_actif_et_en_bonne_sante.txt,2,4933,770
30,Modernisation de l'éclairage public à Vaucouleurs,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=63,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1079-pe-modernisation-de-l-eclairage-public-a-vaucouleurs-1.pdf,Modernisation_de_leclairage_public_a_Vaucouleurs.pdf,Modernisation_de_leclairage_public_a_Vaucouleurs.txt,2,2587,400
31,"A Dijon, la culture accessible à tous !",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=63,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/101-101-la-culture-accessible-a-tous.pdf,A_Dijon_la_culture_accessible_a_tous.pdf,A_Dijon_la_culture_accessible_a_tous.txt,2,3932,633
32,Une brochure pratique par et pour les aînés,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=63,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/102-pe-brochure-rennes.pdf,Une_brochure_pratique_par_et_pour_les_aines.pdf,Une_brochure_pratique_par_et_pour_les_aines.txt,2,4634,750
33,"Forum ""Habitat et Vieillissement""",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=63,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/104-pe-forum-habitat-et-vieillissemet.pdf,Forum_Habitat_et_Vieillissement.pdf,Forum_Habitat_et_Vieillissement.txt,2,4526,692
34,Ciné séniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=63,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1080-pe-cine-seniors-1.pdf,Cine_seniors.pdf,Cine_seniors.txt,2,3074,505
35,Guide des seniors à Belfort,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=63,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1083-pe-guide-des-seniors-a-belfort-3.pdf,Guide_des_seniors_a_Belfort.pdf,Guide_des_seniors_a_Belfort.txt,2,4136,675
36,Une fresque pour partager ses mots et ses maux,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=63,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/105-pe-une-fresque-pour-partager-ses-mots-et-ses-maux-mise-en-forme-2023.pdf,Une_fresque_pour_partager_ses_mots_et_ses_maux.pdf,Une_fresque_pour_partager_ses_mots_et_ses_maux.txt,2,4272,681
37,La mobilité se réinvente à Saint-Sébastien-sur-Loire,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=64,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/750-pe592-la-mobilite-se-reinvente-a-saint-sebastien-sur-loire.pdf,La_mobilite_se_reinvente_a_Saint-Sebastien-sur-Loire.pdf,La_mobilite_se_reinvente_a_Saint-Sebastien-sur-Loire.txt,2,4673,721
38,Ciné d'Or,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=64,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/752-pe-cine-d-or.pdf,Cine_dOr.pdf,Cine_dOr.txt,2,4924,769
39,"Des toilettes publiques ""nouvelles générations""",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=64,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/106-106-toilettes-publiques-dijon.pdf,Des_toilettes_publiques_nouvelles_generations.pdf,Des_toilettes_publiques_nouvelles_generations.txt,1,2938,475
40,Des restaurants seniors à Annecy,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=64,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1082-pe-des-restaurants-seniors-a-annecy-3.pdf,Des_restaurants_seniors_a_Annecy.pdf,Des_restaurants_seniors_a_Annecy.txt,2,3588,586
41,Guide des seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=64,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/753-pe-guide-des-seniors-vienne.pdf,Guide_des_seniors.pdf,Guide_des_seniors.txt,2,3945,638
42,Carrousels,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=64,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/755-pe-n622-carrousels-vienne.pdf,Carrousels.pdf,Carrousels.txt,2,4989,774
43,Le savoir vivre dans les transports en commun stéphanois,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=64,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/Version-corrigee-STAS-AOUT-2025.pdf,Le_savoir_vivre_dans_les_transports_en_commun_stephanois.pdf,Le_savoir_vivre_dans_les_transports_en_commun_stephanois.txt,2,3392,528
44,La Semaine Bleue des seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=64,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/756-pe-623-semaine-bleue-ville-de-libourne.pdf,La_Semaine_Bleue_des_seniors.pdf,La_Semaine_Bleue_des_seniors.txt,2,3826,633
45,Du Ping-Pong intergénérationnel pour favoriser les échanges,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=64,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/108-pe-ping-pong-interge.pdf,Du_Ping-Pong_intergenerationnel_pour_favoriser_les_echanges.pdf,Du_Ping-Pong_intergenerationnel_pour_favoriser_les_echanges.txt,2,3731,622
46,Et si on se retrouvait,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=64,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/VERSION-CORRIGEE-AOUT-2025-ET-SI-ON-SE-RETROUVAIT.pdf,Et_si_on_se_retrouvait.pdf,Et_si_on_se_retrouvait.txt,3,5466,869
47,"Projet artistique, inclusif et participatif : Ma montagne",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=64,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/757-pe624-projet-artistique-ma-montagne-ville-de-libourne.pdf,Projet_artistique_inclusif_et_participatif_Ma_montagne.pdf,Projet_artistique_inclusif_et_participatif_Ma_montagne.txt,1,2643,422
48,Balades patrimoniales : Les Genadines,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=64,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1087-pe-balades-patrimoniales-les-genadines-1.pdf,Balades_patrimoniales_Les_Genadines.pdf,Balades_patrimoniales_Les_Genadines.txt,2,4810,717
49,Festivités de fin d’année,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=65,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/758-pe-625-vienne-festivites-de-fin-d-annee.pdf,Festivites_de_fin_dannee.pdf,Festivites_de_fin_dannee.txt,2,5500,874
50,Salon des seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=65,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/759-pe-626-vienne-salon-des-seniors-vienne.pdf,Salon_des_seniors.pdf,Salon_des_seniors.txt,2,4720,733
51,Valorisation et partage du patrimoine local : espace muséal Gandil,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=65,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1086-valorisation-et-partage-du-patrimoine-local-genas.pdf,Valorisation_et_partage_du_patrimoine_local_espace_museal_Gandil.pdf,Valorisation_et_partage_du_patrimoine_local_espace_museal_Gandil.txt,2,5846,897
52,Table Ronde pour promouvoir le logement intergénérationnel,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=65,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/109-pe-tr-logement-inerge.pdf,Table_Ronde_pour_promouvoir_le_logement_intergenerationnel.pdf,Table_Ronde_pour_promouvoir_le_logement_intergenerationnel.txt,2,4626,704
53,Tout baigne !,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=65,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/761-pe-tout-baigne-1.pdf,Tout_baigne.pdf,Tout_baigne.txt,2,5525,841
54,"Tiss'ages, la cohabitation intergénérationnelle",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=65,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/763-pe-tiss-age.pdf,Tissages_la_cohabitation_intergenerationnelle.pdf,Tissages_la_cohabitation_intergenerationnelle.txt,2,5424,833
55,Un Physio Parc pour encourager l'activité physique des seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=65,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/110-pe-physioparc-lyon.pdf,Un_Physio_Parc_pour_encourager_lactivite_physique_des_seniors.pdf,Un_Physio_Parc_pour_encourager_lactivite_physique_des_seniors.txt,2,2904,480
56,Expérimentation politique globale vers les aînés,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=65,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/764-pe-631-expe-rimentation-politique-globale-vers-les-aine-s-de-partement-des-yvelines.pdf,Experimentation_politique_globale_vers_les_aines.pdf,Experimentation_politique_globale_vers_les_aines.txt,2,5986,877
57,Susciter la participation citoyenne,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=65,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1088-pe-susciter-la-participation-citoyenne.pdf,Susciter_la_participation_citoyenne.pdf,Susciter_la_participation_citoyenne.txt,2,2954,484
58,Connexion part'agée,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=65,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/765-pe-connexion-part-agee.pdf,Connexion_partagee.pdf,Connexion_partagee.txt,2,0,0
59,Des sorties estivales pour les aînés Lyonnais,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=65,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/111-pe-sorties-estivales-lyon.pdf,Des_sorties_estivales_pour_les_aines_Lyonnais.pdf,Des_sorties_estivales_pour_les_aines_Lyonnais.txt,2,3628,574
60,Parcours (s'en)dormir en toute sérénité,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=65,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1089-pe-parcours-s-en-dormir-en-toute-serenite-3.pdf,Parcours_sendormir_en_toute_serenite.pdf,Parcours_sendormir_en_toute_serenite.txt,2,3954,631
61,La semaine bleue bouger ensemble pour entretenir la flamme,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=66,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1090-pe-bouger-ensemble-pour-entretenir-la-flamme-5.pdf,La_semaine_bleue_bouger_ensemble_pour_entretenir_la_flamme.pdf,La_semaine_bleue_bouger_ensemble_pour_entretenir_la_flamme.txt,2,3429,524
62,Une démarche innovante pour installer des structures de repos dans la ville,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=66,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/112-112-une-demarche-innovante-pour-installer-des-structures-de-repos-dans-la-ville.pdf,Une_demarche_innovante_pour_installer_des_structures_de_repos_dans_la_ville.pdf,Une_demarche_innovante_pour_installer_des_structures_de_repos_dans_la_ville.txt,2,4096,658
63,Sur les bancs de la fac,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=66,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/793-maj-2025-v2-pe-ville-de-nice-1-2.pdf,Sur_les_bancs_de_la_fac.pdf,Sur_les_bancs_de_la_fac.txt,2,5214,810
64,"Seniors, gardez la pêche !",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=66,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1092-pe-seniors-gardez-la-peche.pdf,Seniors_gardez_la_peche.pdf,Seniors_gardez_la_peche.txt,2,3886,623
65,Les rendez-vous de l'âge : une rencontre citoyenne dédiée aux aînés,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=66,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/113-pe-les-rendez-vous-de-l-age-une-rencontre-citoyenne-dediee-aux-aines-mise-a-jour-2023.pdf,Les_rendez-vous_de_lage_une_rencontre_citoyenne_dediee_aux_aines.pdf,Les_rendez-vous_de_lage_une_rencontre_citoyenne_dediee_aux_aines.txt,2,5083,809
66,Les aines a l'honneur lors d'un repas,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=66,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1091-pe-les-aines-a-l-honneur-lors-d-un-repas.pdf,Les_aines_a_lhonneur_lors_dun_repas.pdf,Les_aines_a_lhonneur_lors_dun_repas.txt,2,3956,654
67,Les mercredis bleus,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=66,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1093-pe-les-mercredis-bleus.pdf,Les_mercredis_bleus.pdf,Les_mercredis_bleus.txt,2,4058,645
68,Transports pour personnes âgées,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=66,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1095-concours-2024-transports-pour-personnes-agees-1.pdf,Transports_pour_personnes_agees.pdf,Transports_pour_personnes_agees.txt,2,3832,592
69,Les gestes qui sauvent,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=66,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1099-concours-2024-les-gestes-qui-sauvent.pdf,Les_gestes_qui_sauvent.pdf,Les_gestes_qui_sauvent.txt,1,2482,402
70,La Tour-de-salvany (69) Ville Membre depuis 2021,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=66,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/766-pe-se-sentir-libre-mobile-et-heureux-ensemble.pdf,La_Tour-de-salvany_69_Ville_Membre_depuis_2021.pdf,La_Tour-de-salvany_69_Ville_Membre_depuis_2021.txt,2,0,0
71,"Emocionament ""Emotionnellement""",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=66,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/767-concours-2022-3-emocionament-emotionnellement.pdf,Emocionament_Emotionnellement.pdf,Emocionament_Emotionnellement.txt,2,3845,591
72,65+,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=66,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/768-concours-2022-16-65.pdf,65.pdf,65.txt,2,4452,733
73,Transport solidaire,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=67,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/1106-concours-2024-transport-solidaire.pdf,Transport_solidaire.pdf,Transport_solidaire.txt,2,2961,467
74,"Halte-répit ""Les 3 moulins""",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=67,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/769-concours-2022-23-halte-repit.pdf,Halte-repit_Les_3_moulins.pdf,Halte-repit_Les_3_moulins.txt,2,5058,791
